"ID_pola_ciasto","ID_ciasta","ID_surowca","Ilosc_surowca","Nazwa_Ciasta","Nr_receptury","Data_zatwierdzenia","Wersja","ID_typskladnika"
47257,385,310,49.00,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47258,385,29,2.00,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47259,385,25,1.70,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47260,385,156,0.15,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47261,385,626,0.06,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47262,385,761,23.00,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47263,385,8,43.00,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47264,385,143,6.50,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47265,385,19,34.00,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47266,385,12,8.70,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47267,385,278,1.70,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47268,385,11,2.60,"Biszkopt Jasny Celebration - Brexit","B566",5.5.2023 00:00:00,11,1
47269,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47270,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47271,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47272,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47273,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47274,396,761,23.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47275,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47276,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47277,396,43,15.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47278,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47279,396,143,6.50,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47280,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47281,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47282,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47283,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47284,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,1,1
47285,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47286,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47287,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47288,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47289,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47290,396,761,23.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47291,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47292,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47293,396,43,15.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47294,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47295,396,143,6.50,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47296,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47297,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47298,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47299,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47300,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,2,1
47301,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47302,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47303,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47304,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47305,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47306,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47307,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47308,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47309,396,43,15.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47310,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47311,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47312,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47313,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47314,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47315,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47316,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47317,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,3,1
47318,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47319,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47320,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47321,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47322,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47323,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47324,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47325,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47326,396,43,15.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47327,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47328,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47329,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47330,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47331,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47332,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47333,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47334,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,5,1
47335,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47336,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47337,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47338,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47339,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47340,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47341,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47342,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47343,396,43,15.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47344,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47345,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47346,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47347,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47348,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47349,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47350,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47351,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,6,1
47352,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47353,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47354,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47355,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47356,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47357,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47358,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47359,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47360,396,43,15.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47361,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47362,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47363,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47364,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47365,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47366,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47367,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47368,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,7,1
47369,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47370,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47371,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47372,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47373,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47374,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47375,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47376,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47377,396,43,15.50,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47378,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47379,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47380,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47381,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47382,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47383,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47384,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47385,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,8,1
47386,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47387,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47388,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47389,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47390,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47391,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47392,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47393,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47394,396,43,15.50,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47395,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47396,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47397,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47398,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47399,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47400,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47401,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47402,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,9,1
47403,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47404,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47405,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47406,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47407,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47408,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47409,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47410,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47411,396,43,15.50,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47412,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47413,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47414,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47415,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47416,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47417,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47418,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47419,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,10,1
47420,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47421,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47422,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47423,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47424,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47425,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47426,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47427,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47428,396,43,15.50,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47429,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47430,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47431,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47432,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47433,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47434,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47435,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47436,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",30.4.2020 00:00:00,11,1
47437,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47438,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47439,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47440,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47441,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47442,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47443,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47444,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47445,396,43,15.50,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47446,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47447,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47448,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47449,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47450,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47451,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47452,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47453,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,12,1
47454,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47455,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47456,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47457,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47458,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47459,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47460,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47461,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47462,396,43,15.50,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47463,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47464,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47465,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47466,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47467,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47468,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47469,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47470,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,13,1
47471,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47472,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47473,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47474,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47475,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47476,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47477,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47478,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47479,396,43,15.50,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47480,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47481,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47482,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47483,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47484,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47485,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47486,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47487,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,14,1
47488,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47489,396,593,49.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47490,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47491,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47492,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47493,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47494,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47495,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47496,396,43,15.50,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47497,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47498,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47499,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47500,396,34,0.20,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47501,396,460,1.95,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47502,396,71,0.26,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47503,396,626,0.06,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47504,396,254,3.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,15,1
47505,396,8,43.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47506,396,310,49.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47507,396,25,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47508,396,399,2.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47509,396,156,0.15,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47510,396,761,20.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47511,396,278,1.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47512,396,11,2.60,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47513,396,43,15.50,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47514,396,19,34.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47515,396,143,6.00,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
47516,396,12,8.70,"Biszkopt różowy Princess (Brexit)","B597",11.2.2022 00:00:00,16,1
