ID_wyrobu;Opis_wyrobu;Kod FG;Flaga;Klient;Nazwa_wyrobu;Data_wprowadzenia;Indeks CMJ;Waga jednostki netto;ID_rodzaj_wyrobu;Ilosc_w_pudle
1026;Standard Iced Bar (2019) 400g - Iceland;FG140779;PRAWDA;ICELAND;-Standard Iced Bar (2019) 400g - Iceland;25.07.2019;22N00003;400;9;12
1039;Luxury Iced Bar (2019) 400g - Iceland;FG140780;PRAWDA;ICELAND;-Luxury Iced Bar (2019) 400g - Iceland;25.07.2019;22N00002;400;9;12
1037;Mini Gift Cake (Holly Leaves) (2019) 150g (RSPO-MB) - Morrison's;FG140781;PRAWDA;MORRISONS;-Mini Gift Cake (Holly Leaves) (2019) 138g (RSPO-MB) - Morrisons;25.07.2019;22M00160;138;9;12
1047;6 Luxury Mince Pies (2019)- LIDL;FG020278;PRAWDA;LIDL;-6 Luxury Mince Pies (2019)- LIDL;26.07.2019;22T10145;396;1;15
1003;Iced Bar (2019) 400g (RSPO-MB)- Coop;FG140776;PRAWDA;Co-op;- Iced Bar (2019) 400g (RSPO-MB)- Co-op;31.07.2019;22N00007;400;9;12
1012;JS Mini gift (2019) 150g RSPO-MB- Sainsbury's;FG140778;PRAWDA;Sainsbury's;-JS Mini gift (2019) 150g RSPO-MB- Sainsbury's;20.08.2019;22M00159;150;9;12
1025;9 Mini Mince Pies (2019)- Co-op;FG020274;PRAWDA;Co-op;-9 Mini Mince Pies (2019)- Co-op;22.08.2019;22T10040;188;1;12
1058;Luxury Iced Bar 400g (2019) RSPO-MB- LIDL;FG140717;PRAWDA;LIDL;-Luxury Iced Bar 400g (2019) RSPO-MB- LIDL;23.08.2019;22N00004;400;9;12
1059;Favorina Iced Bar 400g (2019)- LIDL;FG140740;PRAWDA;LIDL;-Favorina Iced Bar 400g (2019) RSPO-MB- LIDL;23.08.2019;22N00006;400;9;12
1045;"MIX Holly Lane 	Mini Gift 150g (2019) RSPO-MB- Aldi";FG140763;PRAWDA;ALDI;"-MIX Holly Lane 	Mini Gift 150g (2019) RSPO-MB- Aldi";26.08.2019;22M00141;150;9;24
1027;"Standard 8 Chocolate Swirly Bites (2019) (RSPO-MB; UTZ-MB)- TESCO";FG090518;PRAWDA;TESCO;"-Standard 8 Chocolate Swirly Bites (2019) (RSPO-MB; UTZ-MB)- TESCO";27.08.2019;22C00110;151.2;2;12
1036;Standard TIR Cake (2019) 907g - ICELAND;FG140755;PRAWDA;ICELAND;-Standard TIR Cake (2019) 907g - ICELAND;27.08.2019;22M00095;907;9;12
1030;Standard Mini Gift (2019) 150g- ICELAND;FG140782;PRAWDA;ICELAND;-Standard Mini Gift (2019) 150g- ICELAND;27.08.2019;22M00161;150;9;12
1017;"Yule Log (2019)(RSPO-MB; UTZ-MB) - TESCO";FG040235;PRAWDA;TESCO;"-Yule Log (2019)(RSPO-MB; UTZ-MB) - TESCO";28.08.2019;22C08048;260;2;12
1065;Luxury AOI (Stencil) 1000g ( 2019)- Lidl;FG140716;PRAWDA;LIDL;-MIX Luxury AOI Stencil Cake 1000g (2019)(RSPO-MB)- LIDL;01.09.2019;22M00124;1000;9;6
1064;Favorina Iced Bar 400g (2019)- Lidl;FG140767;PRAWDA;LIDL Malta;-Favorina Iced Bar 400g (2019)RSPO-MB- LIDL Malta;01.09.2019;22N00010;400;9;12
1062;Luxury AOI (Stencil) 1000g ( 2019)- Lidl Malta;FG140771;PRAWDA;LIDL Malta;-MIX Luxury AOI (Stencil)1000g( 2019) RSPO-MB- LIDL Malta;01.09.2019;22M00148;1000;9;6
1067;Luxury AOI (Stencil) 1000g ( 2019)- Lidl Cypr;FG140784;PRAWDA;LIDL Cypr;-Luxury AOI (Stencil) 1000g ( 2019) RSPO-MB- LIDL Cypr;01.09.2019;22M00163;1000;9;6
1056;Luxury Rich Fruit  Round Cake 907g (2019)- LIDL;FG140738;PRAWDA;LIDL;-Luxury Rich Fruit  Round Cake 907g (2019)- LIDL;05.09.2019;22M00127;907;9;8
1041;Male Catepillar Cake (RSPO-MB) - ALDI;FG090602;PRAWDA;ALDI;"-Male Catepillar Cake (RSPO-MB;UTZ-MB) - ALDI BREXIT";06.09.2019;22C08119;625;2;6
1029;Favorina TIR (Holly Leaves) Cake 907g (2019)(RSPO-MB)- LIDL;FG140729;PRAWDA;LIDL Cypr;-Favorina TIR (Holly Leaves) Cake 907g (2019) (RSPO-MB)- LIDL Cypr;18.09.2019;22M00097;907;9;12
1028;Yule Log (2019) - Iceland;FG040234;PRAWDA;ICELAND;-Yule Log (2019) - ICELAND;19.09.2019;22C08058;250;2;6
1068;MIX Favorina Mini Gift Cake 150g(2019) - RSPO-MB LIDL;FG140783;PRAWDA;LIDL;-MIX Favorina Mini Gift Cake 150g(2019) - RSPO-MB LIDL;19.09.2019;22M00162;150;9;12
1055;Luxury Wow Cake (Crackled Star) 1500g (2019) (RSPO-MB) -LIDL;FG140719;PRAWDA;LIDL;-Luxury Wow Cake (Crackled Star)1500g (2019) (RSPO-MB) -LIDL;09.10.2019;22M00134;1500;9;4
1049;9 Luxury Mini Selection Pack (2019) (UTZ-MB)- LIDL;FG020256;PRAWDA;LIDL;-9 Luxury Mini Selection Pack (2019) (UTZ-MB)- LIDL;10.10.2019;22T10039;164.13;1;15
1073;12 Luxury Mini Mince Pies (2019) - LIDL Cypr;FG020278;PRAWDA;LIDL Cypr;-12 Luxury Mini Mince Pies (2019) - LIDL Cypr;10.10.2019;22T10010;225;1;12
1074;Favorina TIR Cake 907g (2019)(RSPO-MB)- LIDL Malta;FG140769;PRAWDA;LIDL Malta;-Favorina TIR  Cake 907g (2019)(RSPO-MB)- LIDL Malta;10.10.2019;22M00150;907;9;12
1066;6 Luxury Mince Pies (2019)- LIDL Malta;FG020264;PRAWDA;LIDL -Malta;-6 Luxury Mince Pies (2019)- LIDL Malta;24.10.2019;22T10146;396;1;15
1075;12 Luxury Mini Mince Pies (2019) - LIDL Malta;FG020280;PRAWDA;LIDL Malta;-12 Luxury Mini Mince Pies (2019) - LIDL Malta;24.10.2019;22T10009;225;1;12
1057;Chocolate Wow Cake (Bauble) (2019)- LIDL;FG090603;PRAWDA;LIDL;-Chocolate Wow Cake (Bauble) (2019)(RSPO-MB, UTZ-MB) LIDL;06.11.2019;22M00164;820;8;4
1061;Finest FFTO Cake 1.3kg TESCO;FG140785;PRAWDA;TESCO;-Finest FFTO Cake 1300g (2019)- RSPO-MB- TESCO;07.11.2019;22M00165;1300;9;1
1016;5 Reindeer Mini Rolls (2019) (RSPO-MB, UTZ-MB)- TESCO;FG030263;PRAWDA;TESCO;-5 Reindeer Mini Rolls (2019) (RSPO-MB, UTZ-MB)- TESCO;13.11.2019;22C08069;142;2;12
1015;Finest 9 Mini Selection (RSPO-MB) 2019- TESCO;FG120225;PRAWDA;TESCO;-Finest 9 Mini Selection (RSPO-MB) 2019- TESCO;13.11.2019;22T10038;169;1;12
1060;5 Penguins Chocolate Mini Rolls (2019)-(RSPO-MB)- ASDA;FG030266;PRAWDA;ASDA;-5 Penguins Chocolate Mini Rolls (2019)(RSPO-MB)- ASDA;18.11.2019;22C08047;156;2;12
1082;Ms Molly's Chocolate Celebration Cake - TESCO;FG090605;PRAWDA;TESCO;"-Ms Molly's Chocolate Celebration Cake (RSPO-SG;RA-MB) - TESCO";07.01.2020;22M00166;934;8;6
1081;Ms Molly' Madeira Celebration Cake- TESCO;FG090606;PRAWDA;TESCO;-Ms Molly's Madeira Celebration Cake (RSPO-SG)- TESCO;07.01.2020;22M00167;940;8;6
1084;"2 Heart Chocolate Cubes (RSPO-MB; UTZ-MB) (2020) - TESCO";FG090595;PRAWDA;TESCO;"-2 Valentine's Chocolate Cake Cubes (RSPO-MB; UTZ-MB) (2020) - TESCO";09.01.2020;22C00129;91.5;2;16
1083;"6 Easter Cubes ( RSPO-MB; UTZ-MB) (2020)- TESCO";FG090597;PRAWDA;TESCO;"-6 Easter Cubes ( RSPO-MB; UTZ-MB) (2020)- TESCO";09.01.2020;22C00134;283;2;8
1086;"Floral Cake (RSPO-SG; RA-MB)- TESCO";FG090607;PRAWDA;TESCO;"-Rose Bouquet Madeira Cake (RSPO-SG;RA-MB)- TESCO";21.04.2020;22M00168;1085;8;2
1105;Holly Line Iced Bar (2020) 400g- ALDI;FG140793;PRAWDA;ALDI;-Holly Lane Iced Bar (2020)( RSPO-MB) 400g- ALDI;01.06.2020;22N00009;400;9;12
1096;Finest 12 Mini Mince Pies (2020) -TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2020)(RSPO-MB) -TESCO - MRO¯ONE;09.06.2020;22T10021;243.6;1;12
1098;12 Extra Special Mini Minice Pies (2020) - ASDA;FG020287;PRAWDA;ASDA;-12 Extra Special Mini Minice Pies (2020)(RSPO-MB) - ASDA;09.06.2020;22T10024;246;1;12
1117;Finest Iced Bar 400g ( RSPO-MB) 2020- TESCO;FG140715;PRAWDA;TESCO;-Finest Iced Bar 400g ( RSPO-MB) 2020- TESCO;09.06.2020;22N00001;400;9;12
1087;MIX Jaffa & Double Chocolate Cake Bars (RSPO-MB)- ALDI;FG220092;PRAWDA;ALDI;-MIX Jaffa & Double Chocolate Cake Bars (RSPO-MB)- ALDI;29.06.2020;22C08120;133;2;28
1106;Holly Lane TIR Cake( Holly Leaves) (2020) 907g -ALDI;FG140795;PRAWDA;ALDI;-Holly Lane TIR Cake(Holly Leaves) 2020 (RSPO-MB)907g -ALDI;02.07.2020;22M00142;907;9;9
1094;Iced Bar (2020) 400g - Coop;FG140787;PRAWDA;Co-op;-Iced Bar 400g (2020)(RSPO-SG)- Co-op;09.07.2020;22N00007;400;9;12
1113;Standard Mini Gift (2020) (RSPO-MB) 150g - TESCO;FG140693;PRAWDA;TESCO;-Standard Mini Gift (2020) (RSPO-MB) 150g - TESCO;14.07.2020;22M00067;150;9;12
1092;Standard AOI (2020) 907g- Co-op;FG140786;PRAWDA;Co-op;-Standard AOI Triple Holly Leaves Cake (2020) 907g(RSPO-SG)- Co-op;14.07.2020;22M00133;907;9;6
1118;Finest Rich Fruit Round Cake 800g 2020- TESCO;FG140713;PRAWDA;TESCO;-Finest Rich Fruit Round Cake 800g (2020)- TESCO;16.07.2020;22M00099;820;9;12
1114;Core Mini gift cake ( RSPO-MB) 2020 - ASDA;FG140777;PRAWDA;ASDA;-Core Mini gift cake ( RSPO-MB) 2020 - ASDA;16.07.2020;22M00158;150;9;12
1115;JS Mini gift (2020) 150g RSPO-SG- Sainsbury's;FG140778;PRAWDA;Sainsbury's;-JS Mini gift 150g (RSPO-MB) 2020- Sainsbury's;16.07.2020;22M00159;150;9;12
1097;12 Finest Mini Mince Pies (2020) - TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2020)(RSPO-MB - TESCO - ŒWIE¯E;17.07.2020;22T10021;243.6;1;12
1120;Finest Mini Gift Cake (2020) 150g (RSPO-MB) - TESCO;FG140714;PRAWDA;TESCO;-Finest Mini Gift Cake (2020) 150g (RSPO-MB) - TESCO;17.07.2020;22M00101;150;9;12
1145;MIX Luxury AOI Stencil Cake 1000g(RSPO-MB) 2020- LIDL;FG140800;PRAWDA;LIDL;-MIX Luxury AOI Stencil Cake 1000g(RSPO-MB) 2020- LIDL;17.07.2020;22M00124;1000;9;6
1146;MIX Luxury AOI Stencil Cake 1000g(RSPO-MB) 2020- LIDL Malta;FG140803;PRAWDA;LIDL Malta;-MIX Luxury AOI Stencil Cake 1000g(RSPO-MB) 2020- LIDL Malta;17.07.2020;22M00148;1000;9;6
1147;MIX Luxury AOI Stencil Cake 1000g(RSPO-MB) 2020- LIDL Cypr;FG140804;PRAWDA;LIDL Cypr;-MIX Luxury AOI Stencil Cake 1000g(RSPO-MB) 2020- LIDL Cypr;17.07.2020;22M00163;1000;9;6
1129;Luxury Iced Bar (RSPO-MB) 2020-LIDL;FG140797;PRAWDA;LIDL;-Luxury Iced Bar (RSPO-MB) 2020-LIDL;20.07.2020;22N00004;400;9;12
1135;Luxury Rich Fruit  Round Cake 907g (2020)- LIDL;FG140799;PRAWDA;LIDL;-Luxury Rich Fruit  Round Cake 907g (2020)- LIDL;20.07.2020;22M00127;907;9;8
1127;Favorina Iced Bar 400g (RSPO-MB) 2020- LIDL;FG140796;PRAWDA;LIDL;-Favorina Iced Bar 400g (RSPO-MB) 2020- LIDL;21.07.2020;22N00006;400;9;12
1128;Favorina TIR (Holly Leaves)907g (RSPO-MB) 2020- LIDL;FG140798;PRAWDA;LIDL;-Favorina TIR (Holly Leaves)907g (RSPO-MB) 2020- LIDL;21.07.2020;22M00096;907;9;12
1122;5 Reindeer Mini Rolls (2020) (RSPO-MB, UTZ-MB)- TESCO;FG030263;PRAWDA;TESCO;-5 Reindeer Mini Rolls (RSPO-MB, UTZ-MB)2020 - TESCO;22.07.2020;22C08069;142;2;12
1123;"Yule Log (2020)(RSPO-MB; UTZ-MB) - TESCO";FG040235;PRAWDA;TESCO;"-Yule Log (RSPO-MB; UTZ-MB) 2020- TESCO";22.07.2020;22C08048;260;2;12
1110;Standard Iced Bar (2020) 400g - Iceland;FG140788;PRAWDA;ICELAND;-Standard Iced Bar (2020) PLU 59762 400g - Iceland;22.07.2020;22N00003;400;9;12
1119;Finest AOI Cake 907g (RSPO-MB) 2020 - TESCO;FG140677;PRAWDA;TESCO;-Finest AOI Cake 907g (RSPO-MB) 2020 - TESCO;27.07.2020;22M00126;907;9;4
1126;Favorina Mini Gift (RSPO-MB) 2020- LIDL;FG140801;PRAWDA;LIDL;-Favorina Mini Gift (RSPO-MB) 2020- LIDL;29.07.2020;22M00162;150;9;12
1134;12 Luxury Mini Mince Pies (2020) - LIDL;FG020290;PRAWDA;LIDL;-12 Luxury Mini Mince Pies (2020)(RSPO-MB) - LIDL;30.07.2020;22T10018;222;1;12
1102;"MIX Holly Lane 	Mini Gift 150g (2209) RSPO-MB- Aldi";FG140794;PRAWDA;ALDI;"-MIX Holly Lane 	Mini Gift 150g (2020) RSPO-MB- Aldi";03.08.2020;22M00141;150;9;24
1109;Standard TIR Cake (2020) 907g - ICELAND;FG140789;PRAWDA;ICELAND;-Standard TIR Cake (2020) PLU 59759 907g - Iceland;06.08.2020;22M00095;907;9;12
1136;12 Luxury Mini Mince Pies (2020) - LIDL Cypr;FG020301;PRAWDA;LIDL Cypr;-12 Luxury Mini Mince Pies (2020) - LIDL Cypr;10.08.2020;22T10010;225;1;12
1121;Finest 9 Mini Selection (RSPO-MB) 2020- TESCO;FG120225;PRAWDA;TESCO;-Finest 9 Mini Selection (RSPO-MB) 2020- TESCO;14.08.2020;22T10038;169;1;12
1138;Favorina Iced Bar 400g (RSPO-MB) 2020- LIDL;FG140802;PRAWDA;LIDL Malta;-Favorina Iced Bar 400g (RSPO-MB) 2020- LIDL Malta;14.08.2020;22N00010;400;9;12
1143;Raspberry swiss Roll - Stephensons (Morrisons);FG040243;PRAWDA;MORRISONS;-Raspberry swiss Roll (RSPO-SG) - Stephensons (Morrisons);20.08.2020;22R00109;195;3;12
1144;Chocolate Swiss Roll - Stephensons (Morrisons);FG040242;PRAWDA;MORRISONS;-Chocolate Swiss Roll (RSPO-SG) - Stephensons (Morrisons);31.08.2020;22R00108;195;3;12
1107;Luxury AOI (2020) - ICELAND;FG140791;PRAWDA;ICELAND;-Luxury AOI (2020) PLU 59760 - Iceland;03.09.2020;22M00128;1000;9;4
1116;Core Mini gift cake ( RSPO-MB) 2020 - Waitrose;FG090609;PRAWDA;WAITROSE;-Core Mini gift cake ( RSPO-MB) 2020 - Waitrose;04.09.2020;22M00169;150;9;12
1111;Luxury Rich Fruit Round (2020) 800g;FG140792;PRAWDA;ICELAND;-Luxury Rich Fruit Round (2020) PLU 79980 800g - Iceland;08.09.2020;22M00171;800;9;8
1151;MIX Celebration  Cake (RSPO-MB) 9''-ALDI;FG090610;PRAWDA;ALDI;"-MIX Celebration  Cake (RSPO-MB; UTZ-MB) 9''-ALDI -BREXIT";14.09.2020;22M00170;900;8;4
449;8 Chocolate Nom Noms;FG220076;PRAWDA;HOPPERS;-8 Chocolate Nom Noms (RSPO-SG)- Iceland;20.09.2020;22C08039;135.2;2;12
1154;"MIX Jaffa & Titan Cake Bars (RSPO-SG; RA-MB)- ALDI";FG220099;PRAWDA;ALDI;"-MIX Jaffa & Titan Cake Bars (RSPO-SG;RA-MB)- ALDI";28.09.2020;22C08121;127.25;2;28
1137;12 Luxury Mini Mince Pies (2020) - LIDL Malta;FG020302;PRAWDA;LIDL Malta;-12 Luxury Mini Mince Pies (2020)-LIDL Malta;26.10.2020;22T10009;225;1;12
1125;5 Elf  Mini Rolls (RSPO-MB) 2020- ASDA;FG030273;PRAWDA;ASDA;-5 Elf  Mini Rolls (RSPO-MB) 2020- ASDA;30.10.2020;22C08047;148.5;2;12
1160;8 babeczek z kremem kakaowym w mlecznej czekoladzie (RSPO-SG);C001;PRAWDA;CMJ;-Babeczki kakaowe (RSPO-SG)-CMJ;13.11.2020;22C00801;111.2;2;12
1158;Miniroladki oblane w czekoladzie RSPO-SG- Poundland;FG030281;PRAWDA;Poundland;-SWIC 10 Chocolate Mini Rolls (RSPO-SG)- Poundland;14.12.2020;22C09013;260;2;12
1162;Cytrynowe miniroladki z kremem o smaku waniliowym z bia³¹ dekoracj¹ RSPO-SG-Royal;ROY008;PRAWDA;ROYAL;-6 Lemon Mini rolls ( RSPO-SG) - Royal;23.02.2021;22C09017;150;2;16
1161;Jagodowe miniroladki z kremem o smaku waniliowym i kakaow¹ dekoracj¹ RSPO-SG-Royal;ROY009;PRAWDA;ROYAL;-6 Blueberry Mini rolls ( RSPO-SG) - Royal;23.02.2021;22C09019;150;2;16
1163;Truskawakowe miniroladki z kremem o smaku waniliowym z ró¿ow¹ dekoracj¹ RSPO-SG - Royal;ROY010;PRAWDA;ROYAL;-6 Strawberry Mini rolls ( RSPO-SG) - Royal;23.02.2021;22C09018;150;2;16
1159;8 babeczek z kremem kakaowym w mlecznej czekoladzie (RSPO-SG);ALD001;PRAWDA;ALDI - Polska;Babeczki kakaowe (RSPO-SG)- ALDI;01.03.2021;22C00800;111.2;2;12
1172;12 Extra Special Mini Minice Pies (2021)- ASDA;FG020287;PRAWDA;ASDA;-12 Extra Special Mini Minice Pies (2021)-ASDA;21.06.2021;22T10024;246;1;12
1317;"Torcik Jaffa Perfetto (RSPO-MB; RA-MB) ALDI";---;PRAWDA;ALDI -Polska;"-Torcik kakaowy Perfetto (RSPO-MB;RA-MB) ALDI";23.06.2021;22C04730;38;2;40
1318;"Torcik Jaffa Perfetto (RSPO-MB; RA-MB) ALDI";---;PRAWDA;ALDI -Polska;"-Torcik Jaffa Perfetto (RSPO-MB;RA-MB) ALDI";23.06.2021;22C04731;38;2;40
1170;Standard Iced Bar 400g (2021)(RSPO-SG)- Co-op;FG140787;PRAWDA;CO-OP;-Standard Iced Bar 400g (2021)(RSPO-SG)- Co-op;28.06.2021;22N00007;400;9;12
1173;12 Finest Mini Mince Pies (2021) - TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2021)TESCO;06.07.2021;22T10021;247.2;1;12
1169;Standard AOI (2021) 907g Co-op;FG140786;PRAWDA;CO-OP;-Standard AOI Triple Holly Leaves Cake (2021) 907g (RSPO-SG)- Co-op;08.07.2021;22M00133;907;9;6
1171;Core Mini Gift Cake (Bow) 150g - ASDA;FG140805;PRAWDA;ASDA;-Core Mini Gift Cake (RSPO-SG) 2021- ASDA;13.07.2021;22M70001;150;9;12
1182;Finest Rich Fruit Round Cake 800g (2021) TESCO;FG140713;PRAWDA;TESCO;-Finest Rich Fruit Round Cake 800g (2021)- TESCO;14.07.2021;22M00099;820;9;12
1183;Core Mini Gift Cake RSPO-SG (2021) -WAITROSE;FG140806;PRAWDA;Waitrose;-Core Mini Gift Cake 150g (2021) (RSPO-SG) - WAITROSE;19.07.2021;22M70002;150;9;12
1188;By Sainsbury Mini Gift Cake (Tree) 150g (2021) Sainsbury's;FG090614;PRAWDA;Sainsbury's;-Mini Gift Cake (RSPO-SG) 150g (2021) Sainsbury's;26.07.2021;22M70005;150;9;12
1178;Standard Iced Bar (2021) 400g- ICELAND;FG140788;PRAWDA;ICELAND;-Standard Iced Bar (2021) 400g - ICELAND PLU:59762;29.07.2021;22N00003;400;9;12
1180;Finest Iced Bar (Snowflake) (RSPO-SG) 2021- TESCO;FG140715;PRAWDA;TESCO;-Finest Iced Bar 400g (RSPO-SG) 2021- TESCO;03.08.2021;22N00001;400;9;12
1186;Finest Mini Gift Cake (Star) (2021) 150g (RSPO-SG)- TESCO;FG140714;PRAWDA;TESCO;-Finest Mini Gift Cake (2021) 150g (RSPO-SG)-TESCO;06.08.2021;22M00101;150;9;12
1187;Finest AOI Cake (Snowflake) 907g (2021) TESCO;FG140677;PRAWDA;Tesco;-Finest AOI Cake 907g (RSPO-SG) 2021-TESCO;20.08.2021;22M00126;907;9;4
1189;Standard Mini Gift Cake 150g (2021) TESCO;FG140693;PRAWDA;TESCO;-Standard Mini Gift Cake 150g (2021) (RSPO-SG)- TESCO;24.08.2021;22M00067;150;9;12
1192;12 Luxury Mini Mince Pies (2021) (RSPO-SG)- LIDL;FG020315;PRAWDA;LIDL;-12 Luxury Mini Mince Pies (2021)- LIDL;27.08.2021;22T60001;222;1;12
1210;12 Luxury Mini Mince Pies (2021) (RSPO-SG)- LIDL;FG020316;PRAWDA;LIDL;-12 Luxury Mini Mince Pies (2021)- LIDL Cypr;27.08.2021;22T60002;222;1;12
1211;12 Luxury Mini Mince Pies (2021) - LIDL;FG020317;PRAWDA;LIDL;-12 Luxury Mini Mince Pies (2021)- LIDL W³ochy;27.08.2021;22T60003;222;1;12
1212;12 Luxury Mini Mince Pies (2021) (RSPO-SG)- LIDL;FG020318;PRAWDA;LIDL;-12 Luxury Mini Mince Pies (2021)- LIDL Rumunia;27.08.2021;22T60004;222;1;12
1213;12 Luxury Mini Mince Pies (2021) (RSPO-SG)- LIDL;FG020319;PRAWDA;LIDL;-12 Luxury Mini Mince Pies (2021) - LIDL WyspyKanaryjskie;27.08.2021;22T60005;222;1;12
1199;6 Luxury Mince Pies (RSPO-SG) 2021 LIDL;FG020312;PRAWDA;LIDL;-6 Luxury Mince Pies 2021 LIDL;01.09.2021;22T10148;360;1;15
1204;6 Luxury Mince Pies (RSPO-SG) 2021 LIDL;FG020313;PRAWDA;LIDL;-6 Luxury Mince Pies 2021 LIDL W³ochy;01.09.2021;22T10150;360;1;15
1205;6 Luxury Mince Pies (RSPO-SG) 2021 LIDL;FG020314;PRAWDA;LIDL;-6 Luxury Mince Pies 2021 LIDL Serbia;01.09.2021;22T10151;360;1;15
1203;6 Luxury Mince Pies (RSPO-SG) 2021 LIDL;FG020320;PRAWDA;LIDL;-6 Luxury Mince Pies 2021 LIDL Cypr;01.09.2021;22T10149;360;1;15
1185;Standard TIR Cake (Nordic Star) 907g (2021) ICELAND;FG140789;PRAWDA;Iceland;-Standard TIR Cake (Nordic Star) 907g (2021) ICELAND;03.09.2021;22M00095;907;9;12
1184;Luxury AOI Cake (Snowflake) 2021 ICELAND;FG140791;PRAWDA;Iceland;-Luxury AOI Cake (Snowflake) PLU:59760 2021 ICELAND;03.09.2021;22M70004;1000;9;4
1181;Standard Rich Fruit Round Cake (2021) 800g - ICELAND;FG140807;PRAWDA;Iceland;-Standard Rich Fruit Round Cake (2021) 800g - ICELAND PLU:87594;03.09.2021;22M70003;800;9;8
1179;Luxury Iced Bar (RSPO-SG) 2021- ICELAND;FG140790;PRAWDA;ICELAND;-Luxury Iced Bar 400g 2021- ICELAND;06.09.2021;22N00002;400;9;12
1193;Favorina Iced Bar (RSPO-SG) 2021 LIDL;FG140796;PRAWDA;LIDL;-Favorina Iced Bar 400g (RSPO-SG) 2021 LIDL;06.09.2021;22N00006;400;9;12
1209;Favorina TIR 907g (RSPO-SG) 2021 LIDL;FG140808;PRAWDA;LIDL;-Favorina TIR 907g (RSPO-SG) 2021 LIDL;06.09.2021;22M70007;907;9;12
1196;Favorina Iced Bar (RSPO-SG) 2021 LIDL Malta/W³ochy;FG140810;PRAWDA;LIDL;-Favorina Iced Bar 400g (RSPO-SG) 2021 LIDL- W³ochy;06.09.2021;22N00010;400;9;12
1198;Luxury RFR 800g (RSPO-SG) 2021 LIDL;FG140799;PRAWDA;LIDL;-Luxury RFR 907g  2021 LIDL;15.09.2021;22M00127;907;9;8
1176;Standard Yule Log (RSPO-SG) 2021 TESCO;FG040235;PRAWDA;TESCO;-Standard Yule Log (RSPO-SG) 2021 TESCO;20.09.2021;22C08048;260;2;12
1197;Luxury All Over Iced 1kg (RSPO-SG) 2021 LIDL;FG140811;PRAWDA;LIDL;-Luxury All Over Iced (Stencil) 1kg (RSPO-SG) 2021 LIDL;20.09.2021;22M70010;1000;9;6
1206;Luxury All Over Iced 1kg (RSPO-SG) 2021 LIDL;FG140812;PRAWDA;LIDL;-Luxury All Over Iced (Stencil) 1kg (RSPO-SG) 2021 LIDL Cypr;20.09.2021;22M70011;1000;9;6
1207;Luxury All Over Iced 1kg (RSPO-SG) 2021 LIDL;FG140813;PRAWDA;LIDL;-Luxury All Over Iced (Stencil) 1kg (RSPO-SG) 2021 LIDL W³ochy;20.09.2021;22M70012;1000;9;6
1195;Favorina Mini Gift 150g (RSPO-SG) 2021 LIDL;FG140814;PRAWDA;LIDL;-Favorina Mini Gift 150g (RSPO-SG) 2021 LIDL;21.09.2021;22M70006;150;9;12
1177;5 Reindeer Mini Rolls (RSPO-SG) 2021 TESCO;FG030263;PRAWDA;Tesco;-5 Reindeer Mini Rolls (RSPO-SG, UTZ-MB) 2021 -TESCO;28.09.2021;22C08069;142;2;12
1191;SAINSBURY'S 5 Mini Christmas Yule Pups (2021);FG030284;PRAWDA;Sainsbury's;-5 Mini Christmas Yule Pups (RSPO-SG)(2021) Sainsbury's;06.10.2021;22C08045;135;2;12
1200;6 Luxury Mince Pies 2021 ICELAND;FG020310;PRAWDA;ICELAND;-6 Luxury Mince Pies 2021 ICELAND;08.10.2021;22T10202;351;1;15
1174;9 Finest Mini's Selection Pack (2021) RSPO-SG TESCO;FG120225;PRAWDA;TESCO;-9 Finest Mini's Selection Pack (2021) UTZ-MB TESCO;08.10.2021;22T10038;169.5;1;12
1194;Luxury Iced Bar 400g (RSPO-SG) 2021 LIDL;FG140797;PRAWDA;LIDL;-Luxury Iced Bar (Holly Leaves) 400g (RSPO-SG) 2021 LIDL;08.10.2021;22N00004;400;9;12
1217;Hoppers Jumbo Chocolate & Vanilla Swiss Roll ( RSPO-SG);FG040258;PRAWDA;Hoppers;Hoppers Jumbo Chocolate & Vanilla Swiss Roll (RSPO-SG)- Iceland;29.10.2021;22R00008;390;3;12
1208;Favorina Iced Bar (RSPO-SG)LIDL- Cypr;FG140809;PRAWDA;LIDL;-Favorina Iced Bar 400g (RSPO-SG) 2021 LIDL- Cypr;29.10.2021;22N00011;400;9;12
1218;Hoppers Jumbo Raspberry & Vanilla Swiss Roll (RSPO-SG)- Iceland;FG040262;PRAWDA;Hoppers;-Hoppers Jumbo Raspberry & Vanilla Swiss Roll (RSPO-SG)- Iceland;02.11.2021;22R00009;390;3;12
1201;"5 Mr Bruce Mini Rolls (2021)(RSPO-SG;UTZ-MB)- ASDA";FG030285;PRAWDA;ASDA;"-5 Mr Bruce Mini Rolls (2021)(RSPO-SG;UTZ-MB)- ASDA";03.11.2021;22C08046;146;2;12
1224;12 Finest Mini Mince Pies (2022) - TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2022)TESCO;13.06.2022;22T10021;247.2;1;12
